# pfam_id_or_name	predicates (comma-separated)	note	merge_policy
# Duplicate rows require merge_policy=merge; otherwise loading fails.
PF09571	restriction_enzyme,restriction_modification
PF09579	cell_division
PF09586	membrane
PF09707	cas_domain,crispr_associated,defense_system
PF09721	cell_surface,membrane
PF09754	signaling
PF09778	signaling
PF09810	hydrolase,nuclease
PF09826	repeat_domain
PF09845	replication
PF09846	replication
PF09851	hypothetical
PF09861	central_metabolism,isomerase
PF10080	iron_sulfur,membrane
PF10086	membrane
PF10107	dna_repair,nuclease,recombinational_repair
PF10108	dna_repair,nuclease,replication
PF10110	hydrolase,membrane,phosphodiesterase
PF10111	carbohydrate_active,glycosyltransferase,transferase
PF10120	thiamine_biosynthesis,transferase
PF10127	dna_polymerase,dna_repair
PF10130	pin_domain,toxin_domain
PF10131	cofactor_biosynthesis,membrane
PF10133	co_oxidation,nickel_binding
PF10137	defense_system,signaling
PF10143	carbohydrate_active,isomerase,mutase
PF10263	dna_binding,protease
PF10335	hypothetical,nucleotidyltransferase
PF10369	branched_chain_aa,regulatory
PF10370	hypothetical
PF10397	lyase,purine_metabolism
PF10415	central_metabolism,lyase,tca_cycle
PF10417	oxidative_stress,oxidoreductase,peroxiredoxin
PF10437	cofactor_binding,ligase
PF10442	signaling
PF10469	ligase,rna_processing
PF10509	carbohydrate_active,kinase
PF10518	secretion_component,tat_pathway
PF10531	binding
PF10543	hypothetical
PF10544	hypothetical
PF10559	membrane,sec_pathway,transporter
PF10576	dna_repair,iron_sulfur
PF10592	defense_system
PF10604	polyketide_synthesis,secondary_metabolism
PF10609	atp_binding,cell_division,chromosome_partitioning
PF10622	membrane,signaling
PF10633	carbohydrate_active,carbohydrate_binding
PF10639	hypothetical,membrane
PF10686	acetyltransferase,transferase
PF10706	antibiotic_resistance,transferase
PF10996	hydrolase,nuclease
PF11028	glycosyltransferase,membrane
PF11127	membrane
PF11130	conjugation,mobile_element
PF11449	heavy_metal_resistance,membrane,transporter
PF11463	restriction_enzyme,restriction_modification
PF11495	dna_binding,regulator,transcription_factor
PF11535	calcium_binding,metal_binding
PF11617	copper_binding,metal_binding
PF11731	hypothetical,virulence
PF11783	cytochrome,electron_transport,heme_binding,respiration
PF11798	dna_binding,dna_repair
PF11799	dna_repair
PF11867	restriction_enzyme,restriction_modification
PF11969	hydrolase,rna_processing
PF11977	hydrolase,rnase
PF12008	restriction_enzyme,restriction_modification
PF12139	iron_sulfur,sulfur_metabolism
PF12161	methyltransferase_rm,restriction_modification
PF12172	metal_binding,zinc_binding
PF12183	restriction_enzyme,restriction_modification
PF12234	hydrogen_metabolism,hydrogenase,hydrogenase_group4,nife_hydrogenase
PF12245	cell_surface,repeat_domain
PF12327	cell_division,ftsz
PF12344	dna_repair,nucleotide_excision_repair
PF12349	membrane,regulatory
PF12367	hydrolase,toxin
PF12399	abc_atpase,abc_transporter,transporter
PF12437	ligase,nitrogen_metabolism
PF12439	carbohydrate_active,hydrolase
PF12483	ligase,protein_modification
PF12544	iron_sulfur,isomerase,radical_sam
PF12627	nucleotidyltransferase,rna_binding
PF12641	electron_transport,fmn_binding,oxidoreductase
PF12643	hydrolase,nucleotide_metabolism
PF12651	dna_binding,regulator,ribbon_helix_helix
PF12666	secretion_component,t3ss_component
PF12681	hydrolase,oxidative_stress
PF12682	electron_transport,fmn_binding,oxidoreductase
PF12705	hydrolase,nuclease
PF12706	copper_binding,metal_binding
PF12710	hydrolase,phosphatase
PF12717	cell_division,chromosome_partitioning
PF12724	electron_transport,fmn_binding,oxidoreductase
PF12727	binding
PF12762	mobile_element,transposase
PF12770	hydrolase,protease
PF12773	metal_binding,zinc_binding
PF12796	ankyrin_repeat,repeat_domain
PF12797	ferredoxin,iron_sulfur,metal_binding
PF12798	electron_transport,ferredoxin,iron_sulfur,metal_binding
PF12800	electron_transport,ferredoxin,iron_sulfur,metal_binding
PF12801	electron_transport,ferredoxin,iron_sulfur,metal_binding
PF12802	marr_family,regulator
PF12804	cofactor_biosynthesis,nucleotidyltransferase,transferase
PF12822	abc_transporter,transporter
PF12826	dna_binding,dna_repair
PF12831	fad_binding,oxidoreductase
PF12833	arac_family,regulator
PF12836	dna_binding,dna_repair
PF12837	electron_transport,ferredoxin,iron_sulfur,metal_binding
PF12838	electron_transport,ferredoxin,iron_sulfur,metal_binding
PF12844	dna_binding,helix_turn_helix
PF12846	aaa_domain,atp_binding,atpase
PF12849	binding
PF12850	hydrolase,metal_binding,phosphatase
PF12862	cell_division,repeat_domain
PF12895	cell_division
PF12899	carbohydrate_active,glycosidase,hydrolase
PF12900	cofactor_biosynthesis,oxidoreductase,pyridoxal_biosynthesis
PF12917	hydrolase,nucleotide_metabolism
PF12950	restriction_enzyme,restriction_modification
PF12973	chromate_resistance,oxidoreductase
PF13020	hypothetical,oxidoreductase
PF13023	phosphodiesterase,signaling
PF13086	aaa_domain,atp_binding,atpase
PF13087	aaa_domain,atp_binding,atpase
PF13091	hydrolase,lipase,signaling
PF13098	oxidoreductase,thioredoxin
PF13145	chaperone,isomerase
PF13173	aaa_domain,atp_binding
PF13174	protein_binding,repeat_domain,tpr_repeat
PF13175	aaa_domain,atp_binding,atpase
PF13176	repeat_domain,tpr_repeat
PF13177	dna_polymerase,replication
PF13181	repeat_domain,tpr_repeat
PF13183	electron_transport,ferredoxin,iron_sulfur,metal_binding
PF13185	sensor_kinase,signaling
PF13186	iron_sulfur,radical_sam
PF13187	electron_transport,ferredoxin,iron_sulfur,metal_binding
PF13189	kinase,nucleotide_metabolism
PF13190	signaling
PF13191	aaa_domain,atp_binding,atpase
PF13205	cell_surface,repeat_domain
PF13207	aaa_domain,atp_binding,atpase
PF13229	beta_helix,cell_surface,repeat_domain
PF13230	glutamine_amidotransferase,transferase
PF13231	carbohydrate_active,glycosyltransferase,transferase
PF13237	electron_transport,ferredoxin,iron_sulfur,metal_binding
PF13238	aaa_domain,atp_binding,atpase
PF13242	hydrolase,phosphatase
PF13244	hydrogenase,hydrogenase_group4,mbh_hydrogenase,membrane,nife_hydrogenase
PF13245	aaa_domain,atp_binding,atpase
PF13247	ferredoxin,iron_sulfur,metal_binding
PF13263	hydrolase,phosphatase
PF13274	antitoxin_domain,defense_system
PF13280	defense_system,regulatory
PF13286	hydrolase,phosphatase
PF13289	hydrolase,regulator
PF13298	dna_repair,ligase
PF13304	aaa_domain,atp_binding
PF13310	virulence
PF13328	hydrolase,metal_binding
PF13333	integrase,mobile_element
PF13336	hydrolase,tca_cycle
PF13338	antitoxin_domain,regulator
PF13343	abc_substrate_binding,abc_transporter,transporter
PF13347	membrane,mfs_transporter,transporter
PF13353	electron_transport,ferredoxin,iron_sulfur,metal_binding
PF13358	dna_binding,integrase,mobile_element
PF13359	mobile_element,nuclease,transposase
PF13360	oxidoreductase,pqq_binding
PF13361	dna_repair,helicase
PF13365	hydrolase,protease
PF13366	hydrolase,nuclease
PF13370	electron_transport,ferredoxin,iron_sulfur,metal_binding
PF13371	protein_binding,repeat_domain,tpr_repeat
PF13374	repeat_domain,tpr_repeat
PF13376	defense_system
PF13377	laci_family,regulator
PF13378	central_metabolism,lyase
PF13379	cofactor_biosynthesis,thiamine_biosynthesis
PF13382	deaminase,hydrolase
PF13384	dna_binding,helix_turn_helix
PF13385	adhesin,cell_surface,repeat_domain
PF13386	heme_biosynthesis,membrane
PF13396	lipase,nuclease
PF13401	aaa_domain,atp_binding,atpase
PF13404	asnc_family,dna_binding,regulator,transcription_factor
PF13409	oxidative_stress,transferase
PF13411	dna_binding,helix_turn_helix,regulator,transcription_factor
PF13412	dna_binding,helix_turn_helix,regulator,winged_helix
PF13414	repeat_domain,tpr_repeat
PF13415	oxidoreductase,repeat_domain
PF13416	abc_substrate_binding,abc_transporter,transporter
PF13417	glutathione,transferase
PF13418	oxidoreductase,repeat_domain
PF13419	hydrolase,phosphatase
PF13421	membrane,signaling
PF13424	repeat_domain,tpr_repeat
PF13426	sensor_kinase,signaling
PF13428	protein_binding,repeat_domain,tpr_repeat
PF13431	repeat_domain,tpr_repeat
PF13432	repeat_domain,tpr_repeat
PF13433	abc_substrate_binding,abc_transporter,transporter
PF13434	amino_acid_metabolism,oxidoreductase,oxygenase
PF13435	cytochrome,electron_transport,heme_binding,respiration
PF13437	membrane,secretion_component,t1ss_component
PF13439	carbohydrate_active,glycosyltransferase,transferase
PF13440	carbohydrate_active,glycosyltransferase
PF13442	cytochrome,cytochrome_c_oxidase,electron_transport,heme_binding,respiration,terminal_oxidase
PF13450	nad_binding,oxidoreductase,reductase
PF13456	dna_polymerase,mobile_element
PF13458	abc_substrate_binding,abc_transporter,transporter
PF13459	electron_transport,ferredoxin,iron_sulfur,metal_binding
PF13469	sulfur_metabolism,transferase
PF13470	pin_domain,toxin_domain
PF13476	aaa_domain,atp_binding,atpase
PF13479	aaa_domain,atp_binding,atpase
PF13481	aaa_domain,atp_binding,atpase
PF13482	hydrolase,rnase
PF13483	hydrolase,metal_binding
PF13484	electron_transport,ferredoxin,iron_sulfur,metal_binding
PF13489	methyltransferase,sam_binding,transferase
PF13492	regulatory,signaling
PF13499	calcium_binding,metal_binding
PF13500	aaa_domain,atp_binding,atpase
PF13507	glutamine_amidotransferase,transferase
PF13508	acetyltransferase,transferase
PF13510	2fe2s,ferredoxin,iron_sulfur,metal_binding
PF13513	heat_repeat,repeat_domain
PF13514	aaa_domain,atp_binding,atpase
PF13517	cell_surface,repeat_domain
PF13519	cell_surface,protein_binding,repeat_domain
PF13520	amino_acid_transporter,membrane,transporter
PF13521	aaa_domain,atp_binding,atpase
PF13522	glutamine_amidotransferase,transferase
PF13524	carbohydrate_active,glycosyltransferase,transferase
PF13531	abc_transporter,periplasmic,transporter
PF13534	electron_transport,ferredoxin,iron_sulfur,metal_binding
PF13537	glutamine_amidotransferase,transferase
PF13538	dna_repair,helicase
PF13540	regulatory,repeat_domain
PF13541	atp_binding,chelatase,heme_biosynthesis
PF13545	crp_fnr_family,dna_binding,helix_turn_helix,regulator
PF13546	mobile_element,nuclease,transposase
PF13555	aaa_domain,atp_binding
PF13558	atp_binding,dna_repair
PF13560	defense_system,toxin_domain
PF13561	fatty_acid_synthesis,oxidoreductase
PF13570	oxidoreductase,pqq_binding
PF13576	repeat_domain
PF13579	carbohydrate_active,glycosyltransferase,transferase
PF13580	carbohydrate_active,isomerase
PF13581	ompr_family,regulator,response_regulator
PF13588	restriction_enzyme,restriction_modification
PF13593	membrane,transporter
PF13599	repeat_domain
PF13602	dehydrogenase,oxidoreductase,zinc_binding
PF13604	aaa_domain,atp_binding,atpase
PF13609	beta_barrel,outer_membrane,porin,transporter
PF13610	mobile_element,nuclease,transposase
PF13614	aaa_domain,atp_binding,atpase
PF13616	chaperone,isomerase
PF13620	cell_surface,repeat_domain
PF13623	chaperone,protein_binding
PF13624	chaperone,protein_binding
PF13630	defense_system
PF13632	carbohydrate_active,glycosyltransferase,transferase
PF13635	hypothetical
PF13636	methyltransferase,rna_binding
PF13638	pin_domain,toxin_domain
PF13641	carbohydrate_active,glycosyltransferase,transferase
PF13646	heat_repeat,protein_binding,repeat_domain
PF13649	methyltransferase,sam_binding,transferase
PF13668	iron_binding,metal_binding,oxidative_stress
PF13671	aaa_domain,atp_binding,atpase
PF13672	hydrolase,phosphatase
PF13676	defense_system,signaling
PF13683	integrase,mobile_element
PF13685	dehydrogenase,iron_binding,oxidoreductase
PF13686	membrane
PF13691	hydrolase,rnase
PF13692	carbohydrate_active,glycosyltransferase,transferase
PF13701	mobile_element,nuclease,transposase
PF13704	carbohydrate_active,glycosyltransferase,transferase
PF13712	carbohydrate_active,glycosyltransferase,transferase
PF13715	regulatory
PF13728	conjugation,mobile_element
PF13737	mobile_element,nuclease,transposase
PF13738	fad_binding,nad_binding,oxidoreductase
PF13742	rna_binding,translation
PF13746	electron_transport,ferredoxin,iron_sulfur,metal_binding
PF13749	atp_binding,atpase,helicase
PF13750	cell_surface,repeat_domain
PF13751	mobile_element,nuclease,transposase
PF13768	cell_surface,protein_binding
PF13772	hydrolase
PF13784	signaling,transferase
PF13793	nucleotide_metabolism,transferase
PF13809	cell_division,gtp_binding
PF13847	methyltransferase,sam_binding,transferase
PF13855	lrr_repeat,repeat_domain
PF13895	adhesin,cell_surface,repeat_domain
PF13912	dna_binding,metal_binding,zinc_binding,zinc_finger
PF13975	mobile_element,protease
PF14010	central_metabolism,lyase
PF14269	sulfur_metabolism,transferase
PF14279	hydrolase,nuclease
PF14300	hypothetical
PF14306	rna_binding
PF14319	mobile_element,transposase
PF14377	protein_binding
PF14378	hydrolase,phosphatase
PF14382	nuclease,rna_processing
PF14417	metal_binding
PF14437	deaminase,hydrolase
PF14438	deaminase,hydrolase
PF14445	protein_modification,zinc_binding
PF14464	hydrolase,protease
PF14470	signaling
PF14487	toxin,transferase
PF14490	dna_binding,dna_repair,helicase
PF14492	translation,translation_factor
PF14511	restriction_enzyme,restriction_modification
PF14512	oxidoreductase,reductase
PF14520	dna_binding,dna_repair
PF14522	cytochrome,electron_transport,heme_binding,respiration
PF14524	abc_permease,abc_transporter,transporter
PF14526	crispr_associated,defense_system
PF14532	atp_binding,regulator,sigma_factor
PF14551	helicase,replication
PF14559	repeat_domain,tpr_repeat
PF14574	atp_binding,kinase
PF14578	gtp_binding,translation,translation_factor
PF14582	hydrolase,metal_binding,phosphatase
PF14602	acetyltransferase,repeat_domain,transferase
PF14622	hydrolase,rnase
PF14667	carbohydrate_active,glycosyltransferase
PF14681	nucleotide_metabolism,transferase
PF14686	carbohydrate_active,polysaccharide_lyase
PF14691	ferredoxin,iron_sulfur,metal_binding,oxidoreductase
PF14697	electron_transport,ferredoxin,iron_sulfur,metal_binding
PF14698	amino_acid_biosynthesis,lyase
PF14720	hydrogen_metabolism,hydrogenase,iron_binding,nife_hydrogenase,oxygen_binding
PF14748	amino_acid_metabolism,oxidoreductase,reductase
PF14810	transferase,trna_modification
PF14811	hypothetical
PF14815	hydrolase,nucleotide_metabolism
PF14821	amino_acid_biosynthesis,lyase
PF14870	photosynthesis
PF14885	carbohydrate_active,glycosidase,hydrolase
PF14907	nucleotidyltransferase,transferase
PF15511	cell_division,dna_binding
PF15514	restriction_enzyme,restriction_modification
PF15616	heavy_metal_resistance,metal_binding
PF15630	cell_division,dna_binding
PF15632	atp_binding,ligase
PF15738	abortive_infection,defense_system,toxin_domain
PF15891	nucleotide_metabolism,transferase
PF15902	membrane,vesicle_trafficking
PF15993	hypothetical
PF16113	fatty_acid_degradation,lyase
PF16158	cell_surface,repeat_domain
PF16177	central_metabolism,ligase
PF16198	isomerase,trna_modification
PF16203	dna_repair,helicase,nucleotide_excision_repair
PF16285	hypothetical
PF16289	pin_domain,toxin_domain
PF16347	hydrolase,sulfur_metabolism
PF16363	carbohydrate_active,dehydrogenase,epimerase,nad_binding
PF16575	kinase,rna_processing
PF16576	membrane,secretion_component,t1ss_component
PF16653	amino_acid_metabolism,dehydrogenase,oxidoreductase
PF16661	hydrolase,metal_binding,zinc_binding
PF16841	carbohydrate_active,carbohydrate_binding
PF16861	amino_acid_metabolism,transferase
PF16881	cofactor_biosynthesis,iron_sulfur,radical_sam
PF16897	gtpase,translation
PF16912	dehydrogenase,oxidoreductase
PF16916	transporter,zinc_binding
PF17125	methyltransferase,rrna_modification
PF17146	pin_domain,toxin_domain
PF17147	central_metabolism,iron_sulfur,oxidoreductase
PF17179	electron_transport,ferredoxin,iron_sulfur,metal_binding
PF17201	sensor_kinase,signaling
PF17202	sensor_kinase,signaling
PF17203	sensor_kinase,signaling
PF17207	helicase,replication,rna_binding
PF17210	cell_surface,repeat_domain
PF17214	rna_binding,transcription_termination
PF17244	replication,rna_binding
PF17284	amino_acid_metabolism,transferase
PF17289	nuclease,phage_related,phage_terminase
PF17297	gluconeogenesis,lyase
PF17651	binding
PF17723	dna_binding,regulator
PF17726	dna_binding,helix_turn_helix,restriction_modification
PF17757	dna_repair,nucleotide_excision_repair
PF17760	dna_repair,nucleotide_excision_repair
PF17761	hypothetical
PF17763	amino_acid_metabolism,hydrolase
PF17777	ribosomal_protein,translation
PF17788	hydrogenase_maturation,transferase
PF17791	hypothetical
PF17820	protein_binding
PF17835	gtp_binding,ribosomal_protein,translation
PF17855	helicase,replication
PF17862	aaa_domain,atp_binding
PF17863	aaa_domain,atp_binding
PF17874	regulatory,repeat_domain,tpr_repeat
PF17942	hypothetical
PF17953	crispr_associated,defense_system
PF17957	cell_surface,repeat_domain
PF17963	cell_surface,repeat_domain
PF18006	selenium_metabolism,translation,trna_synthetase
PF18046	chaperone,isomerase
PF18050	chaperone,isomerase
PF18072	purine_metabolism,transferase
PF18093	methyltransferase,trna_modification
PF18171	signaling
PF18195	translation,trna_synthetase
PF18211	crispr_associated,defense_system
PF18306	hypothetical
PF18317	oxidoreductase,tca_cycle
PF18318	amino_acid_biosynthesis,ligase,nitrogen_metabolism
PF18376	decarboxylase,isoprenoid_biosynthesis,lyase
PF18477	pin_domain,toxin_domain
PF18478	pin_domain,toxin_domain
PF18537	co_oxidation,wood_ljungdahl
PF18643	restriction_enzyme,restriction_modification
PF18755	methyltransferase,transferase
PF18765	base_excision_repair,dna_repair,polymerase
PF18766	atp_binding,helicase,regulator
PF18785	hypothetical
PF18854	translation,translation_factor
PF18859	translation,translation_factor
PF18884	cell_surface,repeat_domain
PF18895	conjugation,pilus,secretion_component,t4ss_component
PF18911	cell_surface,repeat_domain
PF18913	gluconeogenesis,phosphatase
PF18916	isoprenoid_biosynthesis,lyase
PF18917	membrane,stress_response
PF18933	photosynthesis
PF18962	cell_surface,secretion_component
PF18998	flagellin,flagellum
PF19026	chaperone
PF19044	atp_binding,conjugation
PF19077	cell_surface,repeat_domain
PF19114	hypothetical
PF19269	rna_binding,translation,trna_synthetase
PF19276	phosphodiesterase,signaling
PF19288	cofactor_biosynthesis,lyase
PF19289	metal_binding,protease
PF19290	metal_binding,protease
PF19295	iron_sulfur,iron_sulfur_biosynthesis
PF19303	rna_binding,translation,trna_synthetase
PF19306	dna_binding,helicase,winged_helix
PF19436	co_oxidation,oxidoreductase
PF19580	hydrolase,nuclease,phosphatase
PF19583	beta_lactamase,hydrolase
PF19778	restriction_enzyme,restriction_modification
PF19810	hypothetical
PF20009	hypothetical
PF20126	toxin_domain
PF20251	cell_surface,repeat_domain
PF20257	cofactor_biosynthesis,transferase
PF20268	ribosomal_protein,translation
PF20275	abc_transporter,transporter
PF20293	abc_transporter,transporter
PF20393	hydrolase,lyase
PF20434	carbohydrate_active,esterase,hydrolase
PF20436	aaa_domain,atp_binding,protease
PF20463	aromatic_aa_metabolism,oxidoreductase
PF20501	hydrogenase,hydrogenase_group4,mbh_hydrogenase,membrane,nife_hydrogenase
PF20582	hypothetical
PF20695	cofactor_biosynthesis,lyase
PF20696	cofactor_biosynthesis,lyase
PF20703	atp_binding,defense_system,signaling
PF20706	carbohydrate_active,defense_system,glycosyltransferase,transferase
PF20720	atp_binding,defense_system
PF20768	replication,topoisomerase
PF20773	defense_system,protease
PF20774	defense_system,protease
PF20797	hydrolase,rnase
PF20979	amino_acid_biosynthesis,ligase
PF20990	hypothetical,membrane
PF21003	dna_repair,nuclease
PF21082	ion_channel,membrane,transporter
PF21086	amino_acid_metabolism,regulatory
PF21088	ion_channel,membrane,transporter
PF21113	central_metabolism,isomerase
PF21120	dna_binding,helicase,replication
PF21133	nucleotidyltransferase,translation
PF21138	atp_binding,helicase
PF21189	rna_binding
PF21238	isomerase,trna_modification
PF21266	rna_binding,rna_processing
PF21347	hypothetical
PF21349	iron_binding,oxidative_stress
PF21360	amino_acid_biosynthesis,ligase
PF21433	isoprenoid_biosynthesis,kinase
PF21436	glycosyltransferase,membrane,transferase
PF21473	dna_binding,replication
PF21478	amino_acid_degradation,oxidoreductase
PF21485	translation,translation_factor
PF21570	amino_acid_metabolism,oxidoreductase
PF21571	amino_acid_metabolism,oxidoreductase
PF21690	atp_binding,hypothetical
PF21715	dna_binding,regulator
PF21748	hypothetical
PF21763	hydrolase,phosphatase
PF21800	rna_binding,translation
PF21827	hypothetical
PF21941	hypothetical
PF21948	cofactor_binding,ligase
PF21960	aaa_domain,atp_binding,atpase
PF21969	carbohydrate_active,glycosyltransferase
PF21980	cell_division
PF21984	dna_binding,replication
PF21999	dna_polymerase,dna_repair
PF22082	sulfur_metabolism,trna_modification
PF22085	cytochrome,electron_transport,heme_binding,respiration
PF22090	replication
PF22117	electron_transport,ferredoxin,iron_sulfur,metal_binding,respiration
PF22148	protease,regulatory
PF22167	hypothetical
PF22175	base_excision_repair,dna_repair
PF22199	chaperone,isomerase
PF22277	iron_binding,metal_binding
PF22296	hypothetical
PF22352	cell_surface,repeat_domain
PF22357	hypothetical
PF22422	carbohydrate_active,glycosidase,hydrolase
PF22458	iron_sulfur,methyltransferase,rrna_modification
PF22483	mobile_element,transposase
PF22505	rna_processing,rnase
PF22521	hydrogenase_maturation,transferase
PF22527	atp_binding,helicase
PF22544	cell_surface,repeat_domain
PF22557	dna_binding,rna_binding
PF22569	deaminase,hydrolase,nucleotide_metabolism
PF22570	membrane,stress_response
PF22578	carbohydrate_active,hydrolase
PF22594	gtp_binding,translation,translation_factor
PF22600	nucleotidyltransferase,rna_processing
PF22613	pentose_phosphate,transferase
PF22614	calcium_binding,ion_channel,regulatory
PF22617	amino_acid_biosynthesis,transferase
PF22625	rna_binding,rnase
PF22627	carbohydrate_active,glycosyltransferase
PF22629	amino_acid_metabolism,regulatory
PF22633	carbohydrate_binding
PF22640	carbohydrate_active,isomerase
PF22641	translation,trna_modification
PF22665	hypothetical
PF22673	chemotaxis,signaling
PF22677	hypothetical
PF22679	restriction_enzyme,restriction_modification
PF22689	purine_metabolism,transferase
PF22691	fatty_acid_degradation,transferase
PF22700	isoprenoid_biosynthesis,lyase
PF22703	atp_binding,replication
PF22722	restriction_enzyme,restriction_modification
PF22725	oxidoreductase
PF22743	stress_response
PF22769	hydrolase,nucleotide_metabolism
PF22784	hypothetical
PF22785	hypothetical
PF22891	rna_binding,translation
PF22912	dna_polymerase,replication,zinc_binding
PF22920	dna_repair,rnase
PF22982	atp_binding,dna_binding,helicase
PF23262	hypothetical
PF23343	mobile_element,replication
PF23400	crispr_associated,defense_system
PF23441	dehydrogenase,nad_binding,oxidoreductase
PF23475	metal_binding,zinc_binding
PF23477	metal_binding,zinc_binding
PF23613	acetyltransferase,trna_modification
PF23743	repeat_domain,wd40_repeat
PF23899	phage_portal,phage_related
PF23989	atpase,pilus,type_iv_pilus
PF24271	hypothetical
PF24346	hypothetical
PF24391	hydrolase,phosphodiesterase
PF24517	carbohydrate_active,carbohydrate_binding
PF24681	kelch_repeat,repeat_domain
PF24827	amidase,hydrolase
PF24844	dna_polymerase,replication
PF24846	dna_polymerase,replication
PF24877	branched_chain_aa,dehydratase,lyase
PF24883	hypothetical
PF24894	acetyltransferase,transferase
PF24948	central_metabolism,tca_cycle
PF24981	repeat_domain,wd40_repeat
PF25084	translation,translation_factor
PF25137	dehydrogenase,iron_binding,oxidoreductase
PF25145	membrane,signaling
PLDc_2	hydrolase,lipase
PQQ_3	oxidoreductase,pqq_binding
PTH2	hydrolase,translation
PTP-SAK	hydrolase,phosphatase
PadR	dna_binding,regulator,transcription_factor
ParBc	cell_division,chromosome_partitioning,dna_binding
PolyA_pol	polymerase
Prok-JAB	deubiquitinase,protease
RCF1-5-like_lid	aaa_domain,atp_binding,atpase
RNR-II_ins_dom	nucleotide_metabolism,oxidoreductase,reductase
RNR_Alpha	nucleotide_metabolism,oxidoreductase,reductase
Rad17	clamp_loader,replication
Ras	gtp_binding,gtpase,signaling
Rep_fac-A_C	clamp_loader,replication
Rep_fac_C	clamp_loader,replication
ResIII	nuclease,restriction_enzyme,restriction_modification
Response_reg	regulator,response_regulator,two_component
RimK	ligase,protein_modification
Roc	gtp_binding,gtpase
RuvC	dna_repair,nuclease,recombinational_repair
SMC_N	chromosome_partitioning
SNF2-rel_dom	atp_binding,helicase,regulator
SPASM	iron_sulfur,radical_sam
SWIM	zinc_binding
TBP	dna_binding,regulator,transcription
TFIIB	dna_binding,transcription
TYW2_N_arc	translation,trna_modification
TaqI_C	restriction_enzyme,restriction_modification
Tc-R-P	hydrolase,phosphatase
ThiF	protein_modification,ubiquitin_activation
Thymidylate_kin	kinase,nucleotide_metabolism,transferase
UDG	base_excision_repair,dna_repair
UvrD_C	dna_repair,helicase
UvrD_C_2	dna_repair,helicase
VWA_2	protein_binding
XPG_I	dna_repair,nuclease
XPG_N	dna_repair,nuclease
Y1_Tnp	mobile_element,nuclease,transposase
YdjM	membrane
acVLRF1	translation,translation_factor
baeRF_family10	translation,translation_factor
dCMP_cyt_deam_1	deaminase,hydrolase,nucleotide_metabolism
dUTPase	hydrolase,nucleotide_metabolism
tRNA_NucTran2_2	nucleotidyltransferase,trna_modification
ubiquitin	ubiquitin_like
